hashtag,date,n
#qt,2021-10-29T02,0.0
#qt,2021-10-29T03,0.0
#qt,2021-10-29T04,0.0
#qt,2021-10-29T05,0.0
#qt,2021-10-29T06,0.0
#qt,2021-10-29T07,0.0
#qt,2021-10-29T08,0.0
#qt,2021-10-29T09,0.0
#qt,2021-10-29T10,0.0
#qt,2021-10-29T11,0.0
#qt,2021-10-29T12,0.0
#qt,2021-10-29T13,0.0
#qt,2021-10-29T14,0.0
#qt,2021-10-29T15,0.0
#qt,2021-10-29T16,0.0
#qt,2021-10-29T17,0.0
#qt,2021-10-29T18,0.0
#qt,2021-10-29T19,0.0
#qt,2021-10-29T20,0.0
#qt,2021-10-29T21,0.0
#qt,2021-10-29T22,0.0
#qt,2021-10-29T23,0.0
#qt,2021-10-30T00,0.0
#qt,2021-10-30T01,0.0
#qt,2021-10-30T02,0.0
#qt,2021-10-30T03,0.0
#qt,2021-10-30T04,0.0
#qt,2021-10-30T05,0.0
#qt,2021-10-30T06,0.0
#qt,2021-10-30T07,0.0
#qt,2021-10-30T08,0.0
#qt,2021-10-30T09,0.0
#qt,2021-10-30T10,0.0
#qt,2021-10-30T11,0.0
#qt,2021-10-30T12,0.0
#qt,2021-10-30T13,0.0
#qt,2021-10-30T14,0.0
#qt,2021-10-30T15,0.0
#qt,2021-10-30T16,0.0
#riyad,2021-10-25T16,0.0
#riyad,2021-10-25T17,0.0
#riyad,2021-10-25T18,0.0
#riyad,2021-10-25T19,0.0
#riyad,2021-10-25T20,0.0
#riyad,2021-10-25T21,0.0
#riyad,2021-10-25T22,0.0
#riyad,2021-10-25T23,0.0
#riyad,2021-10-26T00,0.0
#riyad,2021-10-26T01,0.0
#riyad,2021-10-26T02,0.0
#riyad,2021-10-26T03,0.0
#riyad,2021-10-26T04,0.0
#riyad,2021-10-26T05,0.0
#riyad,2021-10-26T06,0.0
#riyad,2021-10-26T07,0.0
#riyad,2021-10-26T08,0.0
#riyad,2021-10-26T09,0.0
#riyad,2021-10-26T10,0.0
#riyad,2021-10-26T11,0.0
#riyad,2021-10-26T12,0.0
#riyad,2021-10-26T13,0.0
#riyad,2021-10-26T14,0.0
#riyad,2021-10-26T15,0.0
#riyad,2021-10-26T16,0.0
#riyad,2021-10-26T17,0.0
#riyad,2021-10-26T18,0.0
#riyad,2021-10-26T19,14.666666666666666
#riyad,2021-10-26T20,56.0
#riyad,2021-10-26T21,94.33333333333333
#riyad,2021-10-26T22,115.0
#riyad,2021-10-26T23,81.0
#riyad,2021-10-27T00,42.666666666666664
#riyad,2021-10-27T01,8.666666666666666
#riyad,2021-10-27T02,1.3333333333333333
#riyad,2021-10-27T03,1.3333333333333333
#riyad,2021-10-27T04,0.0
#riyad,2021-10-27T05,1.3333333333333333
#riyad,2021-10-27T06,22.0
#riyad,2021-10-27T07,22.0
#riyad,2021-10-27T08,21.333333333333332
#riyad,2021-10-27T09,0.6666666666666666
#riyad,2021-10-27T10,0.6666666666666666
#riyad,2021-10-27T11,0.0
#riyad,2021-10-27T12,0.3333333333333333
#riyad,2021-10-27T13,1.6666666666666667
#riyad,2021-10-27T14,9.0
#riyad,2021-10-27T15,8.666666666666666
#riyad,2021-10-27T16,7.333333333333333
#riyad,2021-10-27T17,0.0
#riyad,2021-10-27T18,0.0
#riyad,2021-10-27T19,5.333333333333333
#riyad,2021-10-27T20,5.333333333333333
#riyad,2021-10-27T21,5.666666666666667
#riyad,2021-10-27T22,0.3333333333333333
#riyad,2021-10-27T23,0.3333333333333333
#riyad,2021-10-28T00,0.0
#riyad,2021-10-28T01,0.3333333333333333
#riyad,2021-10-28T02,0.3333333333333333
#riyad,2021-10-28T03,0.3333333333333333
#riyad,2021-10-28T04,22.666666666666668
#riyad,2021-10-28T05,22.666666666666668
#riyad,2021-10-28T06,23.0
#riyad,2021-10-28T07,0.3333333333333333
#riyad,2021-10-28T08,0.3333333333333333
#riyad,2021-10-28T09,0.0
#riyad,2021-10-28T10,0.0
#riyad,2021-10-28T11,0.0
#riyad,2021-10-28T12,0.0
#riyad,2021-10-28T13,0.0
#riyad,2021-10-28T14,0.0
#riyad,2021-10-28T15,0.0
#riyad,2021-10-28T16,0.0
#riyad,2021-10-28T17,0.0
#riyad,2021-10-28T18,0.0
#riyad,2021-10-28T19,0.0
#riyad,2021-10-28T20,0.0
#riyad,2021-10-28T21,0.3333333333333333
#riyad,2021-10-28T22,0.3333333333333333
#riyad,2021-10-28T23,0.3333333333333333
#riyad,2021-10-29T00,0.0
#riyad,2021-10-29T01,0.0
#riyad,2021-10-29T02,0.0
#riyad,2021-10-29T03,0.0
#riyad,2021-10-29T04,0.0
#riyad,2021-10-29T05,0.0
#riyad,2021-10-29T06,0.0
#riyad,2021-10-29T07,0.0
#riyad,2021-10-29T08,0.0
#riyad,2021-10-29T09,0.0
#riyad,2021-10-29T10,0.0
#riyad,2021-10-29T11,0.0
#riyad,2021-10-29T12,0.0
#riyad,2021-10-29T13,0.0
#riyad,2021-10-29T14,0.0
#riyad,2021-10-29T15,0.0
#riyad,2021-10-29T16,0.0
#riyad,2021-10-29T17,0.0
#riyad,2021-10-29T18,0.0
#riyad,2021-10-29T19,0.0
#riyad,2021-10-29T20,0.0
#riyad,2021-10-29T21,0.0
#riyad,2021-10-29T22,0.0
#riyad,2021-10-29T23,0.0
#riyad,2021-10-30T00,0.0
#riyad,2021-10-30T01,0.0
#riyad,2021-10-30T02,0.0
#riyad,2021-10-30T03,0.0
#riyad,2021-10-30T04,0.0
#riyad,2021-10-30T05,0.0
#riyad,2021-10-30T06,0.0
#riyad,2021-10-30T07,0.0
#riyad,2021-10-30T08,0.0
#riyad,2021-10-30T09,0.0
#riyad,2021-10-30T10,0.0
#riyad,2021-10-30T11,0.0
#riyad,2021-10-30T12,0.0
#riyad,2021-10-30T13,0.0
#riyad,2021-10-30T14,0.0
#riyad,2021-10-30T15,0.0
#riyad,2021-10-30T16,0.0
#scotland,2021-10-25T16,45.333333333333336
#scotland,2021-10-25T17,62.0
#scotland,2021-10-25T18,60.0
#scotland,2021-10-25T19,74.0
#scotland,2021-10-25T20,99.0
#scotland,2021-10-25T21,96.33333333333333
#scotland,2021-10-25T22,92.66666666666667
#scotland,2021-10-25T23,55.666666666666664
#scotland,2021-10-26T00,45.666666666666664
#scotland,2021-10-26T01,14.666666666666666
#scotland,2021-10-26T02,13.0
#scotland,2021-10-26T03,18.666666666666668
#scotland,2021-10-26T04,33.333333333333336
#scotland,2021-10-26T05,55.0
#scotland,2021-10-26T06,57.333333333333336
#scotland,2021-10-26T07,64.0
#scotland,2021-10-26T08,72.0
#scotland,2021-10-26T09,98.0
#scotland,2021-10-26T10,108.33333333333333
#scotland,2021-10-26T11,98.66666666666667
#scotland,2021-10-26T12,92.66666666666667
#scotland,2021-10-26T13,74.33333333333333
#scotland,2021-10-26T14,72.66666666666667
#scotland,2021-10-26T15,60.666666666666664
#scotland,2021-10-26T16,65.33333333333333
#scotland,2021-10-26T17,62.0
#scotland,2021-10-26T18,62.0
#scotland,2021-10-26T19,64.66666666666667
#scotland,2021-10-26T20,59.333333333333336
#scotland,2021-10-26T21,44.666666666666664
#scotland,2021-10-26T22,27.0
#scotland,2021-10-26T23,17.666666666666668
#scotland,2021-10-27T00,14.666666666666666
#scotland,2021-10-27T01,10.0
#scotland,2021-10-27T02,9.333333333333334
#scotland,2021-10-27T03,14.0
#scotland,2021-10-27T04,29.0
#scotland,2021-10-27T05,38.666666666666664
#scotland,2021-10-27T06,42.666666666666664
#scotland,2021-10-27T07,44.333333333333336
#scotland,2021-10-27T08,54.666666666666664
#scotland,2021-10-27T09,65.0
#scotland,2021-10-27T10,64.66666666666667
#scotland,2021-10-27T11,60.666666666666664
#scotland,2021-10-27T12,61.0
#scotland,2021-10-27T13,61.0
#scotland,2021-10-27T14,56.0
#scotland,2021-10-27T15,54.333333333333336
#scotland,2021-10-27T16,58.0
#scotland,2021-10-27T17,60.0
#scotland,2021-10-27T18,65.33333333333333
#scotland,2021-10-27T19,61.0
#scotland,2021-10-27T20,60.333333333333336
#scotland,2021-10-27T21,40.666666666666664
#scotland,2021-10-27T22,25.666666666666668
#scotland,2021-10-27T23,14.333333333333334
#scotland,2021-10-28T00,13.333333333333334
#scotland,2021-10-28T01,13.0
#scotland,2021-10-28T02,12.666666666666666
#scotland,2021-10-28T03,10.333333333333334
#scotland,2021-10-28T04,10.0
#scotland,2021-10-28T05,7.333333333333333
#scotland,2021-10-28T06,7.0
#scotland,2021-10-28T07,17.666666666666668
#scotland,2021-10-28T08,25.666666666666668
#scotland,2021-10-28T09,28.666666666666668
#scotland,2021-10-28T10,32.333333333333336
#scotland,2021-10-28T11,49.0
#scotland,2021-10-28T12,99.0
#scotland,2021-10-28T13,103.0
#scotland,2021-10-28T14,108.33333333333333
#scotland,2021-10-28T15,77.66666666666667
#scotland,2021-10-28T16,72.0
#scotland,2021-10-28T17,56.666666666666664
#scotland,2021-10-28T18,54.666666666666664
#scotland,2021-10-28T19,63.666666666666664
#scotland,2021-10-28T20,67.33333333333333
#scotland,2021-10-28T21,53.666666666666664
#scotland,2021-10-28T22,31.666666666666668
#scotland,2021-10-28T23,18.333333333333332
#scotland,2021-10-29T00,15.0
#scotland,2021-10-29T01,13.666666666666666
#scotland,2021-10-29T02,12.0
#scotland,2021-10-29T03,10.0
#scotland,2021-10-29T04,19.666666666666668
#scotland,2021-10-29T05,28.0
#scotland,2021-10-29T06,35.333333333333336
#scotland,2021-10-29T07,52.333333333333336
#scotland,2021-10-29T08,83.33333333333333
#scotland,2021-10-29T09,111.33333333333333
#scotland,2021-10-29T10,104.33333333333333
#scotland,2021-10-29T11,89.66666666666667
#scotland,2021-10-29T12,79.0
#scotland,2021-10-29T13,81.33333333333333
#scotland,2021-10-29T14,78.33333333333333
#scotland,2021-10-29T15,71.33333333333333
#scotland,2021-10-29T16,68.66666666666667
#scotland,2021-10-29T17,63.333333333333336
#scotland,2021-10-29T18,58.333333333333336
#scotland,2021-10-29T19,56.666666666666664
#scotland,2021-10-29T20,54.0
#scotland,2021-10-29T21,66.33333333333333
#scotland,2021-10-29T22,66.0
#scotland,2021-10-29T23,55.333333333333336
#scotland,2021-10-30T00,31.333333333333332
#scotland,2021-10-30T01,15.333333333333334
#scotland,2021-10-30T02,11.333333333333334
#scotland,2021-10-30T03,9.666666666666666
#scotland,2021-10-30T04,12.333333333333334
#scotland,2021-10-30T05,48.333333333333336
#scotland,2021-10-30T06,64.0
#scotland,2021-10-30T07,78.33333333333333
#scotland,2021-10-30T08,61.333333333333336
#scotland,2021-10-30T09,93.33333333333333
#scotland,2021-10-30T10,105.33333333333333
#scotland,2021-10-30T11,116.0
#scotland,2021-10-30T12,118.0
#scotland,2021-10-30T13,118.33333333333333
#scotland,2021-10-30T14,119.33333333333333
#scotland,2021-10-30T15,98.33333333333333
#scotland,2021-10-30T16,66.0
#scottishindependence,2021-10-25T16,40.0
#scottishindependence,2021-10-25T17,55.666666666666664
#scottishindependence,2021-10-25T18,52.0
#scottishindependence,2021-10-25T19,68.0
#scottishindependence,2021-10-25T20,96.66666666666667
#scottishindependence,2021-10-25T21,98.33333333333333
#scottishindependence,2021-10-25T22,72.66666666666667
#scottishindependence,2021-10-25T23,32.666666666666664
#scottishindependence,2021-10-26T00,19.333333333333332
#scottishindependence,2021-10-26T01,9.666666666666666
#scottishindependence,2021-10-26T02,6.0
#scottishindependence,2021-10-26T03,5.666666666666667
#scottishindependence,2021-10-26T04,13.333333333333334
#scottishindependence,2021-10-26T05,21.0
#scottishindependence,2021-10-26T06,29.333333333333332
#scottishindependence,2021-10-26T07,39.333333333333336
#scottishindependence,2021-10-26T08,56.0
#scottishindependence,2021-10-26T09,92.33333333333333
#scottishindependence,2021-10-26T10,102.66666666666667
#scottishindependence,2021-10-26T11,99.33333333333333
#scottishindependence,2021-10-26T12,70.33333333333333
#scottishindependence,2021-10-26T13,61.333333333333336
#scottishindependence,2021-10-26T14,51.666666666666664
#scottishindependence,2021-10-26T15,40.333333333333336
#scottishindependence,2021-10-26T16,23.666666666666668
#scottishindependence,2021-10-26T17,17.333333333333332
#scottishindependence,2021-10-26T18,17.0
#scottishindependence,2021-10-26T19,30.333333333333332
#scottishindependence,2021-10-26T20,55.0
#scottishindependence,2021-10-26T21,51.666666666666664
#scottishindependence,2021-10-26T22,50.666666666666664
#scottishindependence,2021-10-26T23,28.0
#scottishindependence,2021-10-27T00,29.0
#scottishindependence,2021-10-27T01,12.666666666666666
#scottishindependence,2021-10-27T02,5.0
#scottishindependence,2021-10-27T03,1.6666666666666667
#scottishindependence,2021-10-27T04,5.0
#scottishindependence,2021-10-27T05,10.0
#scottishindependence,2021-10-27T06,18.0
#scottishindependence,2021-10-27T07,16.666666666666668
#scottishindependence,2021-10-27T08,35.333333333333336
#scottishindependence,2021-10-27T09,32.0
#scottishindependence,2021-10-27T10,33.333333333333336
#scottishindependence,2021-10-27T11,11.333333333333334
#scottishindependence,2021-10-27T12,11.0
#scottishindependence,2021-10-27T13,9.666666666666666
#scottishindependence,2021-10-27T14,11.666666666666666
#scottishindependence,2021-10-27T15,20.333333333333332
#scottishindependence,2021-10-27T16,50.666666666666664
#scottishindependence,2021-10-27T17,63.666666666666664
#scottishindependence,2021-10-27T18,75.0
#scottishindependence,2021-10-27T19,58.666666666666664
#scottishindependence,2021-10-27T20,54.0
#scottishindependence,2021-10-27T21,34.333333333333336
#scottishindependence,2021-10-27T22,19.0
#scottishindependence,2021-10-27T23,7.0
#scottishindependence,2021-10-28T00,21.0
#scottishindependence,2021-10-28T01,20.333333333333332
#scottishindependence,2021-10-28T02,20.333333333333332
#scottishindependence,2021-10-28T03,1.0
#scottishindependence,2021-10-28T04,3.6666666666666665
#scottishindependence,2021-10-28T05,7.333333333333333
#scottishindependence,2021-10-28T06,14.666666666666666
#scottishindependence,2021-10-28T07,35.0
#scottishindependence,2021-10-28T08,37.666666666666664
#scottishindependence,2021-10-28T09,30.666666666666668
#scottishindependence,2021-10-28T10,12.333333333333334
#scottishindependence,2021-10-28T11,9.0
#scottishindependence,2021-10-28T12,9.666666666666666
#scottishindependence,2021-10-28T13,8.0
#scottishindependence,2021-10-28T14,21.0
#scottishindependence,2021-10-28T15,22.0
#scottishindependence,2021-10-28T16,18.666666666666668
#scottishindependence,2021-10-28T17,5.333333333333333
#scottishindependence,2021-10-28T18,5.333333333333333
#scottishindependence,2021-10-28T19,9.0
#scottishindependence,2021-10-28T20,12.0
#scottishindependence,2021-10-28T21,15.0
#scottishindependence,2021-10-28T22,12.666666666666666
#scottishindependence,2021-10-28T23,7.666666666666667
#scottishindependence,2021-10-29T00,2.3333333333333335
#scottishindependence,2021-10-29T01,1.0
#scottishindependence,2021-10-29T02,0.3333333333333333
#scottishindependence,2021-10-29T03,0.3333333333333333
#scottishindependence,2021-10-29T04,0.0
#scottishindependence,2021-10-29T05,0.0
#scottishindependence,2021-10-29T06,1.0
#scottishindependence,2021-10-29T07,9.666666666666666
#scottishindependence,2021-10-29T08,22.666666666666668
#scottishindependence,2021-10-29T09,24.333333333333332
#scottishindependence,2021-10-29T10,18.333333333333332
#scottishindependence,2021-10-29T11,8.0
#scottishindependence,2021-10-29T12,8.0
#scottishindependence,2021-10-29T13,5.333333333333333
#scottishindependence,2021-10-29T14,6.0
#scottishindependence,2021-10-29T15,5.0
#scottishindependence,2021-10-29T16,5.333333333333333
#scottishindependence,2021-10-29T17,4.0
#scottishindependence,2021-10-29T18,2.3333333333333335
#scottishindependence,2021-10-29T19,4.666666666666667
#scottishindependence,2021-10-29T20,3.6666666666666665
#scottishindependence,2021-10-29T21,4.666666666666667
#scottishindependence,2021-10-29T22,2.6666666666666665
#scottishindependence,2021-10-29T23,3.0
#scottishindependence,2021-10-30T00,2.3333333333333335
#scottishindependence,2021-10-30T01,1.6666666666666667
#scottishindependence,2021-10-30T02,1.0
#scottishindependence,2021-10-30T03,0.6666666666666666
#scottishindependence,2021-10-30T04,1.0
#scottishindependence,2021-10-30T05,1.6666666666666667
#scottishindependence,2021-10-30T06,12.0
#scottishindependence,2021-10-30T07,14.0
#scottishindependence,2021-10-30T08,14.666666666666666
#scottishindependence,2021-10-30T09,28.0
#scottishindependence,2021-10-30T10,32.333333333333336
#scottishindependence,2021-10-30T11,41.0
#scottishindependence,2021-10-30T12,47.333333333333336
#scottishindependence,2021-10-30T13,53.666666666666664
#scottishindependence,2021-10-30T14,58.666666666666664
#scottishindependence,2021-10-30T15,36.666666666666664
#scottishindependence,2021-10-30T16,23.666666666666668
#scottishindependence10,2021-10-25T16,0.3333333333333333
#scottishindependence10,2021-10-25T17,0.3333333333333333
#scottishindependence10,2021-10-25T18,0.6666666666666666
#scottishindependence10,2021-10-25T19,4.0
#scottishindependence10,2021-10-25T20,8.0
#scottishindependence10,2021-10-25T21,13.0
#scottishindependence10,2021-10-25T22,66.66666666666667
#scottishindependence10,2021-10-25T23,70.66666666666667
#scottishindependence10,2021-10-26T00,68.33333333333333
#scottishindependence10,2021-10-26T01,12.666666666666666
#scottishindependence10,2021-10-26T02,8.333333333333334
#scottishindependence10,2021-10-26T03,17.0
#scottishindependence10,2021-10-26T04,43.0
#scottishindependence10,2021-10-26T05,67.66666666666667
#scottishindependence10,2021-10-26T06,101.66666666666667
#scottishindependence10,2021-10-26T07,120.66666666666667
#scottishindependence10,2021-10-26T08,138.33333333333334
#scottishindependence10,2021-10-26T09,156.66666666666666
#scottishindependence10,2021-10-26T10,165.0
#scottishindependence10,2021-10-26T11,164.33333333333334
#scottishindependence10,2021-10-26T12,143.0
#scottishindependence10,2021-10-26T13,126.33333333333333
#scottishindependence10,2021-10-26T14,120.0
#scottishindependence10,2021-10-26T15,105.0
#scottishindependence10,2021-10-26T16,95.33333333333333
#scottishindependence10,2021-10-26T17,80.0
#scottishindependence10,2021-10-26T18,95.33333333333333
#scottishindependence10,2021-10-26T19,113.0
#scottishindependence10,2021-10-26T20,144.0
#scottishindependence10,2021-10-26T21,133.33333333333334
#scottishindependence10,2021-10-26T22,92.33333333333333
#scottishindependence10,2021-10-26T23,39.0
#scottishindependence10,2021-10-27T00,8.0
#scottishindependence10,2021-10-27T01,3.0
#scottishindependence10,2021-10-27T02,2.0
#scottishindependence10,2021-10-27T03,1.0
#scottishindependence10,2021-10-27T04,5.333333333333333
#scottishindependence10,2021-10-27T05,6.0
#scottishindependence10,2021-10-27T06,8.333333333333334
#scottishindependence10,2021-10-27T07,5.666666666666667
#scottishindependence10,2021-10-27T08,6.0
#scottishindependence10,2021-10-27T09,6.0
#scottishindependence10,2021-10-27T10,5.666666666666667
#scottishindependence10,2021-10-27T11,4.666666666666667
#scottishindependence10,2021-10-27T12,4.0
#scottishindependence10,2021-10-27T13,3.3333333333333335
#scottishindependence10,2021-10-27T14,4.0
#scottishindependence10,2021-10-27T15,3.6666666666666665
#scottishindependence10,2021-10-27T16,3.6666666666666665
#scottishindependence10,2021-10-27T17,2.6666666666666665
#scottishindependence10,2021-10-27T18,1.3333333333333333
#scottishindependence10,2021-10-27T19,1.3333333333333333
#scottishindependence10,2021-10-27T20,2.0
#scottishindependence10,2021-10-27T21,2.3333333333333335
#scottishindependence10,2021-10-27T22,1.6666666666666667
#scottishindependence10,2021-10-27T23,1.0
#scottishindependence10,2021-10-28T00,0.0
#scottishindependence10,2021-10-28T01,0.0
#scottishindependence10,2021-10-28T02,0.0
#scottishindependence10,2021-10-28T03,0.0
#scottishindependence10,2021-10-28T04,0.0
#scottishindependence10,2021-10-28T05,0.0
#scottishindependence10,2021-10-28T06,0.0
#scottishindependence10,2021-10-28T07,0.0
#scottishindependence10,2021-10-28T08,0.0
#scottishindependence10,2021-10-28T09,0.0
#scottishindependence10,2021-10-28T10,0.0
#scottishindependence10,2021-10-28T11,0.0
#scottishindependence10,2021-10-28T12,0.0
#scottishindependence10,2021-10-28T13,0.0
#scottishindependence10,2021-10-28T14,0.0
#scottishindependence10,2021-10-28T15,1.0
#scottishindependence10,2021-10-28T16,1.3333333333333333
#scottishindependence10,2021-10-28T17,1.3333333333333333
#scottishindependence10,2021-10-28T18,0.3333333333333333
#scottishindependence10,2021-10-28T19,0.0
#scottishindependence10,2021-10-28T20,0.0
#scottishindependence10,2021-10-28T21,0.0
#scottishindependence10,2021-10-28T22,0.0
#scottishindependence10,2021-10-28T23,0.0
#scottishindependence10,2021-10-29T00,0.0
#scottishindependence10,2021-10-29T01,0.0
#scottishindependence10,2021-10-29T02,0.0
#scottishindependence10,2021-10-29T03,0.0
#scottishindependence10,2021-10-29T04,0.0
#scottishindependence10,2021-10-29T05,0.0
#scottishindependence10,2021-10-29T06,0.0
#scottishindependence10,2021-10-29T07,0.0
#scottishindependence10,2021-10-29T08,0.0
#scottishindependence10,2021-10-29T09,0.0
#scottishindependence10,2021-10-29T10,0.0
#scottishindependence10,2021-10-29T11,0.0
#scottishindependence10,2021-10-29T12,0.3333333333333333
#scottishindependence10,2021-10-29T13,0.3333333333333333
#scottishindependence10,2021-10-29T14,0.3333333333333333
#scottishindependence10,2021-10-29T15,0.0
#scottishindependence10,2021-10-29T16,0.0
#scottishindependence10,2021-10-29T17,0.0
#scottishindependence10,2021-10-29T18,0.0
#scottishindependence10,2021-10-29T19,0.0
#scottishindependence10,2021-10-29T20,0.0
#scottishindependence10,2021-10-29T21,0.0
#scottishindependence10,2021-10-29T22,0.3333333333333333
#scottishindependence10,2021-10-29T23,0.3333333333333333
#scottishindependence10,2021-10-30T00,0.3333333333333333
#scottishindependence10,2021-10-30T01,0.0
#scottishindependence10,2021-10-30T02,0.0
#scottishindependence10,2021-10-30T03,0.0
#scottishindependence10,2021-10-30T04,0.0
#scottishindependence10,2021-10-30T05,0.0
#scottishindependence10,2021-10-30T06,0.0
#scottishindependence10,2021-10-30T07,0.0
#scottishindependence10,2021-10-30T08,0.0
#scottishindependence10,2021-10-30T09,0.0
#scottishindependence10,2021-10-30T10,0.0
#scottishindependence10,2021-10-30T11,0.0
#scottishindependence10,2021-10-30T12,0.0
#scottishindependence10,2021-10-30T13,0.0
#scottishindependence10,2021-10-30T14,0.0
#scottishindependence10,2021-10-30T15,0.0
#scottishindependence10,2021-10-30T16,0.0
#scottishindependence11,2021-10-25T16,0.0
#scottishindependence11,2021-10-25T17,0.0
#scottishindependence11,2021-10-25T18,0.0
#scottishindependence11,2021-10-25T19,0.0
#scottishindependence11,2021-10-25T20,0.3333333333333333
#scottishindependence11,2021-10-25T21,0.3333333333333333
#scottishindependence11,2021-10-25T22,0.6666666666666666
#scottishindependence11,2021-10-25T23,0.3333333333333333
#scottishindependence11,2021-10-26T00,0.3333333333333333
#scottishindependence11,2021-10-26T01,0.0
#scottishindependence11,2021-10-26T02,0.0
#scottishindependence11,2021-10-26T03,0.0
#scottishindependence11,2021-10-26T04,0.0
#scottishindependence11,2021-10-26T05,0.0
#scottishindependence11,2021-10-26T06,0.0
#scottishindependence11,2021-10-26T07,0.0
#scottishindependence11,2021-10-26T08,0.0
#scottishindependence11,2021-10-26T09,0.0
#scottishindependence11,2021-10-26T10,0.6666666666666666
#scottishindependence11,2021-10-26T11,2.0
#scottishindependence11,2021-10-26T12,2.6666666666666665
#scottishindependence11,2021-10-26T13,2.0
#scottishindependence11,2021-10-26T14,1.3333333333333333
#scottishindependence11,2021-10-26T15,0.6666666666666666
#scottishindependence11,2021-10-26T16,0.6666666666666666
#scottishindependence11,2021-10-26T17,0.0
#scottishindependence11,2021-10-26T18,0.0
#scottishindependence11,2021-10-26T19,0.3333333333333333
#scottishindependence11,2021-10-26T20,0.6666666666666666
#scottishindependence11,2021-10-26T21,3.6666666666666665
#scottishindependence11,2021-10-26T22,130.0
#scottishindependence11,2021-10-26T23,145.66666666666666
#scottishindependence11,2021-10-27T00,149.66666666666666
#scottishindependence11,2021-10-27T01,29.333333333333332
#scottishindependence11,2021-10-27T02,15.666666666666666
#scottishindependence11,2021-10-27T03,25.666666666666668
#scottishindependence11,2021-10-27T04,39.666666666666664
#scottishindependence11,2021-10-27T05,61.666666666666664
#scottishindependence11,2021-10-27T06,74.66666666666667
#scottishindependence11,2021-10-27T07,82.0
#scottishindependence11,2021-10-27T08,125.66666666666667
#scottishindependence11,2021-10-27T09,124.33333333333333
#scottishindependence11,2021-10-27T10,126.33333333333333
#scottishindependence11,2021-10-27T11,99.0
#scottishindependence11,2021-10-27T12,91.66666666666667
#scottishindependence11,2021-10-27T13,90.33333333333333
#scottishindependence11,2021-10-27T14,69.33333333333333
#scottishindependence11,2021-10-27T15,72.0
#scottishindependence11,2021-10-27T16,104.66666666666667
#scottishindependence11,2021-10-27T17,124.0
#scottishindependence11,2021-10-27T18,148.0
#scottishindependence11,2021-10-27T19,127.33333333333333
#scottishindependence11,2021-10-27T20,118.33333333333333
#scottishindependence11,2021-10-27T21,100.66666666666667
#scottishindependence11,2021-10-27T22,63.666666666666664
#scottishindependence11,2021-10-27T23,35.333333333333336
#scottishindependence11,2021-10-28T00,6.666666666666667
#scottishindependence11,2021-10-28T01,4.666666666666667
#scottishindependence11,2021-10-28T02,3.0
#scottishindependence11,2021-10-28T03,2.3333333333333335
#scottishindependence11,2021-10-28T04,2.3333333333333335
#scottishindependence11,2021-10-28T05,4.333333333333333
#scottishindependence11,2021-10-28T06,5.333333333333333
#scottishindependence11,2021-10-28T07,5.333333333333333
#scottishindependence11,2021-10-28T08,6.333333333333333
#scottishindependence11,2021-10-28T09,4.666666666666667
#scottishindependence11,2021-10-28T10,5.0
#scottishindependence11,2021-10-28T11,3.0
#scottishindependence11,2021-10-28T12,5.333333333333333
#scottishindependence11,2021-10-28T13,4.0
#scottishindependence11,2021-10-28T14,3.6666666666666665
#scottishindependence11,2021-10-28T15,1.0
#scottishindependence11,2021-10-28T16,1.0
#scottishindependence11,2021-10-28T17,0.3333333333333333
#scottishindependence11,2021-10-28T18,0.6666666666666666
#scottishindependence11,2021-10-28T19,0.3333333333333333
#scottishindependence11,2021-10-28T20,0.3333333333333333
#scottishindependence11,2021-10-28T21,0.0
#scottishindependence11,2021-10-28T22,0.0
#scottishindependence11,2021-10-28T23,0.0
#scottishindependence11,2021-10-29T00,0.0
#scottishindependence11,2021-10-29T01,0.0
#scottishindependence11,2021-10-29T02,0.0
#scottishindependence11,2021-10-29T03,0.0
#scottishindependence11,2021-10-29T04,0.0
#scottishindependence11,2021-10-29T05,0.0
#scottishindependence11,2021-10-29T06,0.0
#scottishindependence11,2021-10-29T07,0.3333333333333333
#scottishindependence11,2021-10-29T08,0.3333333333333333
#scottishindependence11,2021-10-29T09,0.3333333333333333
#scottishindependence11,2021-10-29T10,1.6666666666666667
#scottishindependence11,2021-10-29T11,6.0
#scottishindependence11,2021-10-29T12,7.666666666666667
#scottishindependence11,2021-10-29T13,6.666666666666667
#scottishindependence11,2021-10-29T14,3.3333333333333335
#scottishindependence11,2021-10-29T15,2.6666666666666665
#scottishindependence11,2021-10-29T16,2.6666666666666665
#scottishindependence11,2021-10-29T17,2.3333333333333335
#scottishindependence11,2021-10-29T18,1.3333333333333333
#scottishindependence11,2021-10-29T19,1.3333333333333333
#scottishindependence11,2021-10-29T20,0.6666666666666666
#scottishindependence11,2021-10-29T21,1.0
#scottishindependence11,2021-10-29T22,0.6666666666666666
#scottishindependence11,2021-10-29T23,1.0
#scottishindependence11,2021-10-30T00,0.6666666666666666
#scottishindependence11,2021-10-30T01,0.3333333333333333
#scottishindependence11,2021-10-30T02,0.0
#scottishindependence11,2021-10-30T03,0.0
#scottishindependence11,2021-10-30T04,0.0
#scottishindependence11,2021-10-30T05,0.0
#scottishindependence11,2021-10-30T06,0.0
#scottishindependence11,2021-10-30T07,0.3333333333333333
#scottishindependence11,2021-10-30T08,0.3333333333333333
#scottishindependence11,2021-10-30T09,0.3333333333333333
